0.0390139              0              0
0.0455162              0              0
0.0520185              0              0
0.0585209              0              0
0.0650232              0              0
0.0715255              0              0
0.0780278              0              0
0.0845301              0              0
0.0910325              0              0
0.0975348              0              0
0.104037              0              0
0.110539              0              0
0.117042              0              0
0.123544              0              0
0.130046              0              0
0.136549              0              0
0.143051              0              0
0.149553              0              0
0.156056              0              0
0.162558              0              0
0.16906              0              0
0.175563              0              0
0.182065              0              0
0.188567              0              0
0.19507              0              0
0.201572              0              0
0.208074              0              0
0.214576              0              0
0.221079              0              0
0.227581              0              0
0.234083              0              0
0.240586              0              0
0.247088              0              0
0.25359              0              0
0.260093              0              0
0.266595              0              0
0.273097              0              0
0.2796              0              0
0.286102              0              0
0.292604              0              0
0.299107              0              0
0.305609              0              0
0.312111              0              0
0.318614              0              0
0.325116              0              0
0.331618              0              0
0.338121              0              0
0.344623              0              0
0.351125              0              0
0.357627              0              0
0.36413              0              0
0.370632              0              0
0.377134              0              0
0.383637              0              0
0.390139              0              0
0.396641              0              0
0.403144              0              0
0.409646              0              0
0.416148              0              0
0.422651              0              0
0.429153              0              0
0.435655              0              0
0.442158              0              0
0.44866              0              0
0.455162              0              0
0.461665              0              0
0.468167              0              0
0.474669              0              0
0.481172              0              0
0.487674              0              0
0.494176              0              0
0.500678              0              0
0.507181              0              0
0.513683              0              0
0.520185              0              0
0.526688              0              0
0.53319              0              0
0.539692              0              0
0.546195              0              0
0.552697              0              0
0.559199              0              0
0.565702              0              0
0.572204              0              0
0.578706              0              0
0.585209              0              0
0.591711              0              0
0.598213              0              0
0.604716              0              0
0.611218              0              0
0.61772              0              0
0.624223              0              0
0.630725              0              0
0.637227              0              0
0.643729              0              0
0.650232              0              0
0.656734              0              0
0.663236              0              0
0.669739              0              0
0.676241              0              0
0.682743              0              0
0.689246              0              0
0.695748              0              0
0.70225              0              0
0.708753              0              0
0.715255              0              0
0.721757              0              0
0.72826              0              0
0.734762              0              0
0.741264              0              0
0.747767              0              0
0.754269              0              0
0.760771              0              0
0.767274              0              0
0.773776              0              0
0.780278              0              0
0.78678              0              0
0.793283              0              0
0.799785              0              0
0.806287              0              0
0.81279              0              0
0.819292              0              0
0.825794              0              0
0.832297              0              0
0.838799              0              0
0.845301              0              0
0.851804              0              0
0.858306              0              0
0.864808              0              0
0.871311              0              0
0.877813              0              0
0.884315              0              0
0.890818              0              0
0.89732              0              0
0.903822     7.5065e-05    4.85931e-05
0.910325    0.000138191    7.02892e-05
0.916827    0.000540857    0.000155926
0.923329      0.0011492    0.000210873
0.929831      0.0028503    0.000403781
0.936334     0.00558244    0.000356588
0.942836      0.0109124    0.000505676
0.949338      0.0211461    0.000852073
0.955841       0.035969     0.00137993
